12679,329648 DO NOT TRANSLATE,buffs
12680,329650 DO NOT TRANSLATE,buffs
12681,329652 DO NOT TRANSLATE,buffs
12682,329654 DO NOT TRANSLATE,buffs
12683,329656 DO NOT TRANSLATE,buffs
12684,329658 DO NOT TRANSLATE,buffs
12685,329660 DO NOT TRANSLATE,buffs
12686,329662 DO NOT TRANSLATE,buffs
12687,329664 DO NOT TRANSLATE,buffs
12688,329666 DO NOT TRANSLATE,buffs
12689,329668 DO NOT TRANSLATE,buffs
12690,329670 DO NOT TRANSLATE,buffs
12691,329672 DO NOT TRANSLATE,buffs
12692,329674 DO NOT TRANSLATE,buffs
12693,329676 DO NOT TRANSLATE,buffs
12694,329678 DO NOT TRANSLATE,buffs
12695,329680 DO NOT TRANSLATE,buffs
12696,329682 DO NOT TRANSLATE,buffs
12697,329684 DO NOT TRANSLATE,buffs
12698,329686 DO NOT TRANSLATE,buffs
12699,329688 DO NOT TRANSLATE,buffs
12700,329690 DO NOT TRANSLATE,buffs
12701,329692 DO NOT TRANSLATE,buffs
12702,329694 DO NOT TRANSLATE,buffs
12703,329696 DO NOT TRANSLATE,buffs
12704,329698 DO NOT TRANSLATE,buffs
12705,329700 DO NOT TRANSLATE,buffs
12706,329702 DO NOT TRANSLATE,buffs
12707,329704 DO NOT TRANSLATE,buffs
12708,329706 DO NOT TRANSLATE,buffs
12709,329708 DO NOT TRANSLATE,buffs
12710,329710 DO NOT TRANSLATE,buffs
12711,329712 DO NOT TRANSLATE,buffs
12712,329714 DO NOT TRANSLATE,buffs
12713,329716 DO NOT TRANSLATE,buffs
12714,329718 DO NOT TRANSLATE,buffs
12715,329720 DO NOT TRANSLATE,buffs
12716,329722 DO NOT TRANSLATE,buffs
12717,329724 DO NOT TRANSLATE,buffs
12718,329726 DO NOT TRANSLATE,buffs
12719,329728 DO NOT TRANSLATE,buffs
12720,329730 DO NOT TRANSLATE,buffs
12721,329732 DO NOT TRANSLATE,buffs
12722,329734 DO NOT TRANSLATE,buffs
12723,329736 DO NOT TRANSLATE,buffs
12724,329738 DO NOT TRANSLATE,buffs
12725,329740 DO NOT TRANSLATE,buffs
12726,329742 DO NOT TRANSLATE,buffs
12727,329744 DO NOT TRANSLATE,buffs
12728,329746 DO NOT TRANSLATE,buffs
12729,329748 DO NOT TRANSLATE,buffs
12730,329750 DO NOT TRANSLATE,buffs
12731,329752 DO NOT TRANSLATE,buffs
12732,329754 DO NOT TRANSLATE,buffs
12733,329756 DO NOT TRANSLATE,buffs
12734,329758 DO NOT TRANSLATE,buffs
12735,329760 DO NOT TRANSLATE,buffs
12736,329762 DO NOT TRANSLATE,buffs
12737,329764 DO NOT TRANSLATE,buffs
12738,329766 DO NOT TRANSLATE,buffs
12739,329768 DO NOT TRANSLATE,buffs
12740,329770 DO NOT TRANSLATE,buffs
12741,329772 DO NOT TRANSLATE,buffs
12742,329774 DO NOT TRANSLATE,buffs
12743,329776 DO NOT TRANSLATE,buffs
12744,329778 DO NOT TRANSLATE,buffs
12745,329780 DO NOT TRANSLATE,buffs
12746,329782 DO NOT TRANSLATE,buffs
12747,329784 DO NOT TRANSLATE,buffs
12748,329786 DO NOT TRANSLATE,buffs
12749,329788 DO NOT TRANSLATE,buffs
12750,329790 DO NOT TRANSLATE,buffs
12751,329792 DO NOT TRANSLATE,buffs
12752,329794 DO NOT TRANSLATE,buffs
12753,329796 DO NOT TRANSLATE,buffs
12754,329798 DO NOT TRANSLATE,buffs
12755,329800 DO NOT TRANSLATE,buffs
12756,329802 DO NOT TRANSLATE,buffs
12757,329804 DO NOT TRANSLATE,buffs
12758,329806 DO NOT TRANSLATE,buffs
12759,329808 DO NOT TRANSLATE,buffs
12760,329810 DO NOT TRANSLATE,buffs
12761,329812 DO NOT TRANSLATE,buffs
12762,329814 DO NOT TRANSLATE,buffs
12763,329816 DO NOT TRANSLATE,buffs
12764,329818 DO NOT TRANSLATE,buffs
12765,329820 DO NOT TRANSLATE,buffs
12766,329822 DO NOT TRANSLATE,buffs
12767,329824 DO NOT TRANSLATE,buffs
12768,329826 DO NOT TRANSLATE,buffs
12769,329828 DO NOT TRANSLATE,buffs
12770,329830 DO NOT TRANSLATE,buffs
12771,329832 DO NOT TRANSLATE,buffs
12772,329834 DO NOT TRANSLATE,buffs
12773,329836 DO NOT TRANSLATE,buffs
12774,329838 DO NOT TRANSLATE,buffs
12775,329840 DO NOT TRANSLATE,buffs
12776,329842 DO NOT TRANSLATE,buffs
12777,329844 DO NOT TRANSLATE,buffs
12778,329846 DO NOT TRANSLATE,buffs
12779,329848 DO NOT TRANSLATE,buffs
12780,329850 DO NOT TRANSLATE,buffs
12781,329852 DO NOT TRANSLATE,buffs
12782,329854 DO NOT TRANSLATE,buffs
12783,329856 DO NOT TRANSLATE,buffs
12784,329858 DO NOT TRANSLATE,buffs
12785,329860 DO NOT TRANSLATE,buffs
12786,329862 DO NOT TRANSLATE,buffs
12787,329864 DO NOT TRANSLATE,buffs
12788,329866 DO NOT TRANSLATE,buffs
12789,329868 DO NOT TRANSLATE,buffs
12790,329870 DO NOT TRANSLATE,buffs
12791,329872 DO NOT TRANSLATE,buffs
12792,329874 DO NOT TRANSLATE,buffs
12793,329876 DO NOT TRANSLATE,buffs
12794,329878 DO NOT TRANSLATE,buffs
12795,329880 DO NOT TRANSLATE,buffs
12796,329882 DO NOT TRANSLATE,buffs
12797,329884 DO NOT TRANSLATE,buffs
12798,329886 DO NOT TRANSLATE,buffs
12799,329888 DO NOT TRANSLATE,buffs
12800,329890 DO NOT TRANSLATE,buffs
12801,329892 DO NOT TRANSLATE,buffs
12802,329894 DO NOT TRANSLATE,buffs
12803,329896 DO NOT TRANSLATE,buffs
12804,329898 DO NOT TRANSLATE,buffs
12805,329900 DO NOT TRANSLATE,buffs
12806,329902 DO NOT TRANSLATE,buffs
12807,329904 DO NOT TRANSLATE,buffs
12808,329906 DO NOT TRANSLATE,buffs
12809,329908 DO NOT TRANSLATE,buffs
12810,329910 DO NOT TRANSLATE,buffs
12811,329912 DO NOT TRANSLATE,buffs
12812,329914 DO NOT TRANSLATE,buffs
12813,329916 DO NOT TRANSLATE,buffs
12814,329918 DO NOT TRANSLATE,buffs
12815,329920 DO NOT TRANSLATE,buffs
12816,329922 DO NOT TRANSLATE,buffs
12817,329924 DO NOT TRANSLATE,buffs
12818,329926 DO NOT TRANSLATE,buffs
12819,329928 DO NOT TRANSLATE,buffs
12820,329930 DO NOT TRANSLATE,buffs
12821,329932 DO NOT TRANSLATE,buffs
12822,329934 DO NOT TRANSLATE,buffs
12823,329936 DO NOT TRANSLATE,buffs
12824,329938 DO NOT TRANSLATE,buffs
12825,329940 DO NOT TRANSLATE,buffs
12826,329942 DO NOT TRANSLATE,buffs
12827,329944 DO NOT TRANSLATE,buffs
12828,329946 DO NOT TRANSLATE,buffs
12829,329948 DO NOT TRANSLATE,buffs
12830,329950 DO NOT TRANSLATE,buffs
12831,329952 DO NOT TRANSLATE,buffs
12832,329954 DO NOT TRANSLATE,buffs
12833,329956 DO NOT TRANSLATE,buffs
12834,329958 DO NOT TRANSLATE,buffs
12835,329960 DO NOT TRANSLATE,buffs
12836,329962 DO NOT TRANSLATE,buffs
12837,329964 DO NOT TRANSLATE,buffs
12838,329966 DO NOT TRANSLATE,buffs
12839,329968 DO NOT TRANSLATE,buffs
12840,329970 DO NOT TRANSLATE,buffs
12841,329972 DO NOT TRANSLATE,buffs
12842,329974 DO NOT TRANSLATE,buffs
12843,329976 DO NOT TRANSLATE,buffs
12844,329978 DO NOT TRANSLATE,buffs
12845,329980 DO NOT TRANSLATE,buffs
12846,329982 DO NOT TRANSLATE,buffs
12847,329984 DO NOT TRANSLATE,buffs
12848,329986 DO NOT TRANSLATE,buffs
12849,329988 DO NOT TRANSLATE,buffs
12850,329990 DO NOT TRANSLATE,buffs
12851,329992 DO NOT TRANSLATE,buffs
12852,329994 DO NOT TRANSLATE,buffs
12853,329996 DO NOT TRANSLATE,buffs
12854,329998 DO NOT TRANSLATE,buffs
12855,330000 DO NOT TRANSLATE,buffs
12856,330002 DO NOT TRANSLATE,buffs
12857,330004 DO NOT TRANSLATE,buffs
12858,330006 DO NOT TRANSLATE,buffs
12859,330008 DO NOT TRANSLATE,buffs
12860,330010 DO NOT TRANSLATE,buffs
12861,330012 DO NOT TRANSLATE,buffs
12862,330014 DO NOT TRANSLATE,buffs
12863,330016 DO NOT TRANSLATE,buffs
12864,330018 DO NOT TRANSLATE,buffs
12865,330020 DO NOT TRANSLATE,buffs
12866,330022 DO NOT TRANSLATE,buffs
12867,330024 DO NOT TRANSLATE,buffs
12868,330026 DO NOT TRANSLATE,buffs
12869,330028 DO NOT TRANSLATE,buffs
12870,330030 DO NOT TRANSLATE,buffs
12871,330032 DO NOT TRANSLATE,buffs
12872,330034 DO NOT TRANSLATE,buffs
12873,330036 DO NOT TRANSLATE,buffs
12874,330038 DO NOT TRANSLATE,buffs
12875,330040 DO NOT TRANSLATE,buffs
12876,330042 DO NOT TRANSLATE,buffs
12877,330044 DO NOT TRANSLATE,buffs
12878,330046 DO NOT TRANSLATE,buffs
12879,330048 DO NOT TRANSLATE,buffs
12880,330050 DO NOT TRANSLATE,buffs
12881,330052 DO NOT TRANSLATE,buffs
12882,330054 DO NOT TRANSLATE,buffs
12883,330056 DO NOT TRANSLATE,buffs
12884,330058 DO NOT TRANSLATE,buffs
12885,330060 DO NOT TRANSLATE,buffs
12886,330062 DO NOT TRANSLATE,buffs
12887,330064 DO NOT TRANSLATE,buffs
12888,330066 DO NOT TRANSLATE,buffs
12889,330068 DO NOT TRANSLATE,buffs
12890,330070 DO NOT TRANSLATE,buffs
12891,330072 DO NOT TRANSLATE,buffs
12892,330074 DO NOT TRANSLATE,buffs
12893,330076 DO NOT TRANSLATE,buffs
12894,330078 DO NOT TRANSLATE,buffs
12895,330080 DO NOT TRANSLATE,buffs
12896,330082 DO NOT TRANSLATE,buffs
12897,330084 DO NOT TRANSLATE,buffs
12898,330086 DO NOT TRANSLATE,buffs
12899,330088 DO NOT TRANSLATE,buffs
12900,330090 DO NOT TRANSLATE,buffs
12901,330092 DO NOT TRANSLATE,buffs
12902,330094 DO NOT TRANSLATE,buffs
12903,330096 DO NOT TRANSLATE,buffs
12904,330098 DO NOT TRANSLATE,buffs
12905,330100 DO NOT TRANSLATE,buffs
12906,330102 DO NOT TRANSLATE,buffs
12907,330104 DO NOT TRANSLATE,buffs
12908,330106 DO NOT TRANSLATE,buffs
12909,330108 DO NOT TRANSLATE,buffs
12910,330110 DO NOT TRANSLATE,buffs
12911,330112 DO NOT TRANSLATE,buffs
12912,330114 DO NOT TRANSLATE,buffs
12913,330116 DO NOT TRANSLATE,buffs
12914,330118 DO NOT TRANSLATE,buffs
12915,330120 DO NOT TRANSLATE,buffs
12916,330122 DO NOT TRANSLATE,buffs
12917,330124 DO NOT TRANSLATE,buffs
12918,330126 DO NOT TRANSLATE,buffs
12919,330128 DO NOT TRANSLATE,buffs
12920,330130 DO NOT TRANSLATE,buffs
12921,330132 DO NOT TRANSLATE,buffs
12922,330134 DO NOT TRANSLATE,buffs
12923,330136 DO NOT TRANSLATE,buffs
12924,330138 DO NOT TRANSLATE,buffs
12925,330140 DO NOT TRANSLATE,buffs
12926,330142 DO NOT TRANSLATE,buffs
12927,330144 DO NOT TRANSLATE,buffs
12928,330146 DO NOT TRANSLATE,buffs
12929,330148 DO NOT TRANSLATE,buffs
12930,330150 DO NOT TRANSLATE,buffs
12931,330152 DO NOT TRANSLATE,buffs
12932,330154 DO NOT TRANSLATE,buffs
12933,330156 DO NOT TRANSLATE,buffs
12934,330158 DO NOT TRANSLATE,buffs
12935,330160 DO NOT TRANSLATE,buffs
12936,330162 DO NOT TRANSLATE,buffs
12937,330164 DO NOT TRANSLATE,buffs
12938,330166 DO NOT TRANSLATE,buffs
12939,330168 DO NOT TRANSLATE,buffs
12940,330170 DO NOT TRANSLATE,buffs
12941,330172 DO NOT TRANSLATE,buffs
12942,330174 DO NOT TRANSLATE,buffs
12943,330176 DO NOT TRANSLATE,buffs
12944,330178 DO NOT TRANSLATE,buffs
12945,330180 DO NOT TRANSLATE,buffs
12946,330182 DO NOT TRANSLATE,buffs
12947,330184 DO NOT TRANSLATE,buffs
12948,330186 DO NOT TRANSLATE,buffs
12949,330188 DO NOT TRANSLATE,buffs
12950,330190 DO NOT TRANSLATE,buffs
12951,330192 DO NOT TRANSLATE,buffs
12952,330194 DO NOT TRANSLATE,buffs
12953,330196 DO NOT TRANSLATE,buffs
12954,330198 DO NOT TRANSLATE,buffs
12955,330200 DO NOT TRANSLATE,buffs
12956,330202 DO NOT TRANSLATE,buffs
12957,330204 DO NOT TRANSLATE,buffs
12958,330206 DO NOT TRANSLATE,buffs
12959,330208 DO NOT TRANSLATE,buffs
12960,330210 DO NOT TRANSLATE,buffs
12961,330212 DO NOT TRANSLATE,buffs
12962,330214 DO NOT TRANSLATE,buffs
12963,330216 DO NOT TRANSLATE,buffs
12964,330218 DO NOT TRANSLATE,buffs
12965,330220 DO NOT TRANSLATE,buffs
12966,330222 DO NOT TRANSLATE,buffs
12967,330224 DO NOT TRANSLATE,buffs
12968,330226 DO NOT TRANSLATE,buffs
12969,330228 DO NOT TRANSLATE,buffs
12970,330230 DO NOT TRANSLATE,buffs
12971,330232 DO NOT TRANSLATE,buffs
12972,330234 DO NOT TRANSLATE,buffs
12973,330236 DO NOT TRANSLATE,buffs
12974,330238 DO NOT TRANSLATE,buffs
12975,330240 DO NOT TRANSLATE,buffs
12976,330242 DO NOT TRANSLATE,buffs
12977,330244 DO NOT TRANSLATE,buffs
12978,330246 DO NOT TRANSLATE,buffs
12979,330248 DO NOT TRANSLATE,buffs
12980,330250 DO NOT TRANSLATE,buffs
12981,330252 DO NOT TRANSLATE,buffs
12982,330254 DO NOT TRANSLATE,buffs
12983,330256 DO NOT TRANSLATE,buffs
12984,330258 DO NOT TRANSLATE,buffs
12985,330260 DO NOT TRANSLATE,buffs
12986,330262 DO NOT TRANSLATE,buffs
12987,330264 DO NOT TRANSLATE,buffs
12988,330266 DO NOT TRANSLATE,buffs
12989,330268 DO NOT TRANSLATE,buffs
12990,330270 DO NOT TRANSLATE,buffs
12991,330272 DO NOT TRANSLATE,buffs
12992,330274 DO NOT TRANSLATE,buffs
12993,330276 DO NOT TRANSLATE,buffs
12994,330278 DO NOT TRANSLATE,buffs
12995,330280 DO NOT TRANSLATE,buffs
12996,330282 DO NOT TRANSLATE,buffs
12997,330284 DO NOT TRANSLATE,buffs
12998,330286 DO NOT TRANSLATE,buffs
12999,330288 DO NOT TRANSLATE,buffs
13000,330290 DO NOT TRANSLATE,buffs
13001,330292 DO NOT TRANSLATE,buffs
13002,330294 DO NOT TRANSLATE,buffs
13003,330296 DO NOT TRANSLATE,buffs
13004,330298 DO NOT TRANSLATE,buffs
13005,330300 DO NOT TRANSLATE,buffs
13006,330302 DO NOT TRANSLATE,buffs
13007,330304 DO NOT TRANSLATE,buffs
13008,330306 DO NOT TRANSLATE,buffs
13009,330308 DO NOT TRANSLATE,buffs
13010,330310 DO NOT TRANSLATE,buffs
13011,330312 DO NOT TRANSLATE,buffs
13012,330314 DO NOT TRANSLATE,buffs
13013,330316 DO NOT TRANSLATE,buffs
13014,330318 DO NOT TRANSLATE,buffs
13015,330320 DO NOT TRANSLATE,buffs
13016,330322 DO NOT TRANSLATE,buffs
13017,330324 DO NOT TRANSLATE,buffs
13018,330326 DO NOT TRANSLATE,buffs
13019,330328 DO NOT TRANSLATE,buffs
13020,330330 DO NOT TRANSLATE,buffs
13021,330332 DO NOT TRANSLATE,buffs
13022,330334 DO NOT TRANSLATE,buffs
13023,330336 DO NOT TRANSLATE,buffs
13024,330338 DO NOT TRANSLATE,buffs
13025,330340 DO NOT TRANSLATE,buffs
13026,330342 DO NOT TRANSLATE,buffs
13027,330344 DO NOT TRANSLATE,buffs
13028,330346 DO NOT TRANSLATE,buffs
13029,330348 DO NOT TRANSLATE,buffs
13030,330350 DO NOT TRANSLATE,buffs
13031,330352 DO NOT TRANSLATE,buffs
13032,330354 DO NOT TRANSLATE,buffs
13033,330356 DO NOT TRANSLATE,buffs
13034,330358 DO NOT TRANSLATE,buffs
13035,330360 DO NOT TRANSLATE,buffs
13036,330362 DO NOT TRANSLATE,buffs
13037,330364 DO NOT TRANSLATE,buffs
13038,330366 DO NOT TRANSLATE,buffs
13039,330368 DO NOT TRANSLATE,buffs
13040,330370 DO NOT TRANSLATE,buffs
13041,330372 DO NOT TRANSLATE,buffs
13042,330374 DO NOT TRANSLATE,buffs
13043,330376 DO NOT TRANSLATE,buffs
13044,330378 DO NOT TRANSLATE,buffs
13045,330380 DO NOT TRANSLATE,buffs
13046,330382 DO NOT TRANSLATE,buffs
13047,330384 DO NOT TRANSLATE,buffs
13048,330386 DO NOT TRANSLATE,buffs
13049,330388 DO NOT TRANSLATE,buffs
13050,330390 DO NOT TRANSLATE,buffs
13051,330392 DO NOT TRANSLATE,buffs
13052,330394 DO NOT TRANSLATE,buffs
13053,330396 DO NOT TRANSLATE,buffs
13054,330398 DO NOT TRANSLATE,buffs
13055,330400 DO NOT TRANSLATE,buffs
13056,330402 DO NOT TRANSLATE,buffs
13057,330404 DO NOT TRANSLATE,buffs
13058,330406 DO NOT TRANSLATE,buffs
13059,330408 DO NOT TRANSLATE,buffs
13060,330410 DO NOT TRANSLATE,buffs
13061,330412 DO NOT TRANSLATE,buffs
13062,330414 DO NOT TRANSLATE,buffs
13063,330416 DO NOT TRANSLATE,buffs
13064,330418 DO NOT TRANSLATE,buffs
13065,330420 DO NOT TRANSLATE,buffs
13066,330422 DO NOT TRANSLATE,buffs
13067,330424 DO NOT TRANSLATE,buffs
13068,330426 DO NOT TRANSLATE,buffs
13069,330428 DO NOT TRANSLATE,buffs
13070,330430 DO NOT TRANSLATE,buffs
13071,330432 DO NOT TRANSLATE,buffs
13072,330434 DO NOT TRANSLATE,buffs
13073,330436 DO NOT TRANSLATE,buffs
13074,330438 DO NOT TRANSLATE,buffs
13075,330440 DO NOT TRANSLATE,buffs
13076,330442 DO NOT TRANSLATE,buffs
13077,330444 DO NOT TRANSLATE,buffs
13078,330446 DO NOT TRANSLATE,buffs
13079,330448 DO NOT TRANSLATE,buffs
13080,330450 DO NOT TRANSLATE,buffs
13081,330452 DO NOT TRANSLATE,buffs
13082,330454 DO NOT TRANSLATE,buffs
13083,330456 DO NOT TRANSLATE,buffs
13084,330458 DO NOT TRANSLATE,buffs
13085,330460 DO NOT TRANSLATE,buffs
13086,330462 DO NOT TRANSLATE,buffs
13087,330464 DO NOT TRANSLATE,buffs
13088,330466 DO NOT TRANSLATE,buffs
13089,330468 DO NOT TRANSLATE,buffs
13090,330470 DO NOT TRANSLATE,buffs
13091,330472 DO NOT TRANSLATE,buffs
13092,330474 DO NOT TRANSLATE,buffs
13093,330476 DO NOT TRANSLATE,buffs
13094,330478 DO NOT TRANSLATE,buffs
13095,330480 DO NOT TRANSLATE,buffs
13096,330482 DO NOT TRANSLATE,buffs
13097,330484 DO NOT TRANSLATE,buffs
13098,330486 DO NOT TRANSLATE,buffs
13099,330488 DO NOT TRANSLATE,buffs
13100,330490 DO NOT TRANSLATE,buffs
13101,330492 DO NOT TRANSLATE,buffs
13102,330494 DO NOT TRANSLATE,buffs
13103,330496 DO NOT TRANSLATE,buffs
13104,330498 DO NOT TRANSLATE,buffs
13105,330500 DO NOT TRANSLATE,buffs
13106,330502 DO NOT TRANSLATE,buffs
13107,330504 DO NOT TRANSLATE,buffs
13108,330506 DO NOT TRANSLATE,buffs
13109,330508 DO NOT TRANSLATE,buffs
13110,330510 DO NOT TRANSLATE,buffs
13111,330512 DO NOT TRANSLATE,buffs
13112,330514 DO NOT TRANSLATE,buffs
13113,330516 DO NOT TRANSLATE,buffs
13114,330518 DO NOT TRANSLATE,buffs
13115,330520 DO NOT TRANSLATE,buffs
13116,330522 DO NOT TRANSLATE,buffs
13117,330524 DO NOT TRANSLATE,buffs
13118,330526 DO NOT TRANSLATE,buffs
13119,330528 DO NOT TRANSLATE,buffs
13120,330530 DO NOT TRANSLATE,buffs
13121,330532 DO NOT TRANSLATE,buffs
13122,330534 DO NOT TRANSLATE,buffs
13123,330536 DO NOT TRANSLATE,buffs
13124,330538 DO NOT TRANSLATE,buffs
13125,330540 DO NOT TRANSLATE,buffs
13126,330542 DO NOT TRANSLATE,buffs
13127,330544 DO NOT TRANSLATE,buffs
13128,330546 DO NOT TRANSLATE,buffs
13129,330548 DO NOT TRANSLATE,buffs
13130,330550 DO NOT TRANSLATE,buffs
13131,330552 DO NOT TRANSLATE,buffs
13132,330554 DO NOT TRANSLATE,buffs
13133,330556 DO NOT TRANSLATE,buffs
13134,330558 DO NOT TRANSLATE,buffs
13135,330560 DO NOT TRANSLATE,buffs
13136,330562 DO NOT TRANSLATE,buffs
13137,330564 DO NOT TRANSLATE,buffs
13138,330566 DO NOT TRANSLATE,buffs
13139,330568 DO NOT TRANSLATE,buffs
13140,330570 DO NOT TRANSLATE,buffs
13141,330572 DO NOT TRANSLATE,buffs
13142,330574 DO NOT TRANSLATE,buffs
13143,330576 DO NOT TRANSLATE,buffs
13144,330578 DO NOT TRANSLATE,buffs
13145,330580 DO NOT TRANSLATE,buffs
13146,330582 DO NOT TRANSLATE,buffs
13147,330584 DO NOT TRANSLATE,buffs
13148,330586 DO NOT TRANSLATE,buffs
13149,330588 DO NOT TRANSLATE,buffs
13150,330590 DO NOT TRANSLATE,buffs
13151,330592 DO NOT TRANSLATE,buffs
13152,330594 DO NOT TRANSLATE,buffs
13153,330596 DO NOT TRANSLATE,buffs
13154,330598 DO NOT TRANSLATE,buffs
13155,330600 DO NOT TRANSLATE,buffs
13156,330602 DO NOT TRANSLATE,buffs
13157,330604 DO NOT TRANSLATE,buffs
13158,330606 DO NOT TRANSLATE,buffs
13159,330608 DO NOT TRANSLATE,buffs
13160,330610 DO NOT TRANSLATE,buffs
13161,330612 DO NOT TRANSLATE,buffs
13162,330614 DO NOT TRANSLATE,buffs
13163,330616 DO NOT TRANSLATE,buffs
13164,330618 DO NOT TRANSLATE,buffs
13165,330620 DO NOT TRANSLATE,buffs
13166,330622 DO NOT TRANSLATE,buffs
13167,330624 DO NOT TRANSLATE,buffs
13168,330626 DO NOT TRANSLATE,buffs
13169,330628 DO NOT TRANSLATE,buffs
13170,330630 DO NOT TRANSLATE,buffs
13171,330632 DO NOT TRANSLATE,buffs
13172,330634 DO NOT TRANSLATE,buffs
13173,330636 DO NOT TRANSLATE,buffs
13174,330638 DO NOT TRANSLATE,buffs
13175,330640 DO NOT TRANSLATE,buffs
13176,330642 DO NOT TRANSLATE,buffs
13177,330644 DO NOT TRANSLATE,buffs
13178,330646 DO NOT TRANSLATE,buffs
13179,330648 DO NOT TRANSLATE,buffs
13180,330650 DO NOT TRANSLATE,buffs
13181,330652 DO NOT TRANSLATE,buffs
13182,330654 DO NOT TRANSLATE,buffs
13183,330656 DO NOT TRANSLATE,buffs
13184,330658 DO NOT TRANSLATE,buffs
13185,330660 DO NOT TRANSLATE,buffs
13186,330662 DO NOT TRANSLATE,buffs
13187,330664 DO NOT TRANSLATE,buffs
13188,330666 DO NOT TRANSLATE,buffs
13189,330668 DO NOT TRANSLATE,buffs
13190,330670 DO NOT TRANSLATE,buffs
13191,330672 DO NOT TRANSLATE,buffs
13192,330674 DO NOT TRANSLATE,buffs
13193,330676 DO NOT TRANSLATE,buffs
13194,330678 DO NOT TRANSLATE,buffs
13195,330680 DO NOT TRANSLATE,buffs
13196,330682 DO NOT TRANSLATE,buffs
13197,330684 DO NOT TRANSLATE,buffs
13198,330686 DO NOT TRANSLATE,buffs
13199,330688 DO NOT TRANSLATE,buffs
13200,330690 DO NOT TRANSLATE,buffs
13201,330692 DO NOT TRANSLATE,buffs
13202,330694 DO NOT TRANSLATE,buffs
13203,330696 DO NOT TRANSLATE,buffs
13204,330698 DO NOT TRANSLATE,buffs
13205,330700 DO NOT TRANSLATE,buffs
13206,330702 DO NOT TRANSLATE,buffs
13207,330704 DO NOT TRANSLATE,buffs
13208,330706 DO NOT TRANSLATE,buffs
13209,330708 DO NOT TRANSLATE,buffs
13210,330710 DO NOT TRANSLATE,buffs
13211,330712 DO NOT TRANSLATE,buffs
13212,330714 DO NOT TRANSLATE,buffs
13213,330716 DO NOT TRANSLATE,buffs
13214,330718 DO NOT TRANSLATE,buffs
13215,330720 DO NOT TRANSLATE,buffs
13216,330722 DO NOT TRANSLATE,buffs
13217,330724 DO NOT TRANSLATE,buffs
13218,330726 DO NOT TRANSLATE,buffs
13219,330728 DO NOT TRANSLATE,buffs
13220,330730 DO NOT TRANSLATE,buffs
13221,330732 DO NOT TRANSLATE,buffs
13222,330734 DO NOT TRANSLATE,buffs
13223,330736 DO NOT TRANSLATE,buffs
13224,330738 DO NOT TRANSLATE,buffs
13225,330740 DO NOT TRANSLATE,buffs
13226,330742 DO NOT TRANSLATE,buffs
13227,330744 DO NOT TRANSLATE,buffs
13228,330746 DO NOT TRANSLATE,buffs
13229,330748 DO NOT TRANSLATE,buffs
13230,330750 DO NOT TRANSLATE,buffs
13231,330752 DO NOT TRANSLATE,buffs
13232,330754 DO NOT TRANSLATE,buffs
13233,330756 DO NOT TRANSLATE,buffs
13234,330758 DO NOT TRANSLATE,buffs
13235,330760 DO NOT TRANSLATE,buffs
13236,330762 DO NOT TRANSLATE,buffs
13237,330764 DO NOT TRANSLATE,buffs
13238,330766 DO NOT TRANSLATE,buffs
13239,330768 DO NOT TRANSLATE,buffs
13240,330770 DO NOT TRANSLATE,buffs
13241,330772 DO NOT TRANSLATE,buffs
13242,330774 DO NOT TRANSLATE,buffs
13243,330776 DO NOT TRANSLATE,buffs
13244,330778 DO NOT TRANSLATE,buffs
13245,330780 DO NOT TRANSLATE,buffs
13246,330782 DO NOT TRANSLATE,buffs
13247,330784 DO NOT TRANSLATE,buffs
13248,330786 DO NOT TRANSLATE,buffs
13249,330788 DO NOT TRANSLATE,buffs
13250,330790 DO NOT TRANSLATE,buffs
13251,330792 DO NOT TRANSLATE,buffs
13252,330794 DO NOT TRANSLATE,buffs
13253,330796 DO NOT TRANSLATE,buffs
13254,330798 DO NOT TRANSLATE,buffs
13255,330800 DO NOT TRANSLATE,buffs
13256,330802 DO NOT TRANSLATE,buffs
13257,330804 DO NOT TRANSLATE,buffs
13258,330806 DO NOT TRANSLATE,buffs
13259,330808 DO NOT TRANSLATE,buffs
13260,330810 DO NOT TRANSLATE,buffs
13261,330812 DO NOT TRANSLATE,buffs
13262,330814 DO NOT TRANSLATE,buffs
13263,330816 DO NOT TRANSLATE,buffs
13264,330818 DO NOT TRANSLATE,buffs
13265,330820 DO NOT TRANSLATE,buffs
13266,330822 DO NOT TRANSLATE,buffs
13267,330824 DO NOT TRANSLATE,buffs
13268,330826 DO NOT TRANSLATE,buffs
13269,330828 DO NOT TRANSLATE,buffs
13270,330830 DO NOT TRANSLATE,buffs
13271,330832 DO NOT TRANSLATE,buffs
13272,330834 DO NOT TRANSLATE,buffs
13273,330836 DO NOT TRANSLATE,buffs
13274,330838 DO NOT TRANSLATE,buffs
13275,330840 DO NOT TRANSLATE,buffs
13276,330842 DO NOT TRANSLATE,buffs
13277,330844 DO NOT TRANSLATE,buffs
13278,330846 DO NOT TRANSLATE,buffs
13279,330848 DO NOT TRANSLATE,buffs
13280,330850 DO NOT TRANSLATE,buffs
13281,330852 DO NOT TRANSLATE,buffs
13282,330854 DO NOT TRANSLATE,buffs
13283,330856 DO NOT TRANSLATE,buffs
13284,330858 DO NOT TRANSLATE,buffs
13285,330860 DO NOT TRANSLATE,buffs
13286,330862 DO NOT TRANSLATE,buffs
